01951	EU117	Semi- Chem Brownstock High-Density Storage 	NA	9303
01952	EU119	Semi-Chem Digester System	NA	9303
01953	EU123	Weak Black Liquor Storage	NA	9303
01954	EU125	Kraft Batch Digester Fill & Conveyor	NA	9303
01955	EU126	NCG LVHC Combined Header	NA	9303
01956	EU126	NCG Blowheat Accumulator	NA	9303
01957	EU126	NCG Blowheat Evaporator 	NA	9303
01958	EU126	NCG Turpentine Vent	NA	9303
01959	EU128-A	Kraft Brownstock Washer #1	NA	9303
01960	EU128-B	Kraft Brownstock Washer #2	NA	9303
01961	EU128-C	Kraft Brownstock Washer #3	NA	9303
01962	EU129	Wastewater Treatment Facility	NA	9303
01963	EU138	No. 1 Lime Kiln Auxiliary Drive RICE	NA	9303
01964	EU139	No. 2 Lime Kiln Auxiliary Drive RICE	NA	9303
01965	EU140	No. 3 Lime Kiln Auxiliary Drive RICE	NA	9303
01966	EU141	No. 2 Mud Tank Agitator Auxiliary Drive RICE	NA	9303
01967	EU142	No. 3 Mud Tank Agitator Auxiliary Drive RICE	NA	9303
01968	1	Turbine	20200201	9303
01969	2	Heaters	10200602	9303
01970	3	Vaporizers	10200602	9303
01971	4	Turbine starts/stops	31088801	9303
01972	5	Fugitives	31088801	9303
01973	Kewanne Model H35-600G02	Natural gas-fired boiler	39000699	9303
01974	Cooker	Fish meal - fish oil production	30201201	9303
01975	Welding	L-50 - all sizes	30900500	9303
01976	Welding	AWS E7024/E7024-1	30900500	9303
02004	Welding	Welding Rods	30900500	9303
02005	Welding	Welding Wire	30900500	9303
02033	22-0010	Welding and Cutting mild steel	3444	9303
02035	Acid Recovery Unit (A1) (SCRB-05) (Scrap Milling Tank)	AB	NA	9303
02036	Heated Acid Bath #1 (A2) (SCRB-02)	AB	NA	9303
02037	Heated Acid Bath #1 (A2) (SCRB-02)	AB	NA	9303
02038	Cold Etch Bath (A4N) (SCRB-04)	AB	NA	9303
02039	Heated Acid Bath #2 (A5) (SCRB-04)	AB	NA	9303
02040	Heated Acid Bath #2 (A5) (SCRB-04)	AB	NA	9303
02041	Caustic Bath (CB-01)	CB	NA	9303
02042	Caustic Bath (CB-02)	CB	NA	9303
02043	Stand Up Grinder (WC-03) (Vents Inside Building)	KO	NA	9303
02044	Casting Furnaces 1-3	MM	NA	9303
02045	Torch Booth (DC-04) (Vents Inside Building)	MM	NA	9303
02046	Welding (DC-11) (Vents Inside Building)	MM	NA	9303
02047	Welding (DC-17) (Vents Inside Building)	MM	NA	9303
02048	Finishing Grinding (WC10-15) (Vents Inside Building)	BLDG H	NA	9303
02049	Boilers 02,10,12,13,14,16,17,18,19; Natural Gas Burners 01-03,05-07; Burnout Ovens 01,04-08, 16, 17	NGBL	NA	9303
02050	Staging stand up grinder (DC-10) (Vents inside)	AI	NA	9303
02051	Grinding room booths (WGRB01-05) (vents inside)	BLDG C	NA	9303
02052	Grind booths (WC-05) (vents inside)	AI	NA	9303
02053	Grind booths (WC-08) (vents inside)	AI	NA	9303
02054	Grind booths (WC-04) (vents inside)	AI	NA	9303
02055	Grind booths (WC-09) (vents inside)	AI	NA	9303
02056	Grind booth (WC-07) (vents inside)	AI	NA	9303
02057	Intermediate rain fall sander  (DC-27)	AI	NA	9303
02058	Backup grind room (DC-08)	AI	NA	9303
02059	Stand up belt sander (DC-26)	AI	NA	9303
02060	Wax leach acid wash #1 (EF-27)	AI	NA	9303
02061	Wax leach acid wash #2 (EF-28)	AI	NA	9303
02067	Boilers and RTOs	NG Combustion	NA	9303
02075	Both Lines	Sodium Hydroxide Etch	NA	9303
02076	Anodize Line	Sulfuric Acid Anodize	NA	9303
02077	Anodize Line	Nickel Acetate Seal 	NA	9303
02078	Nickel Electroless	Hydrochloric Acid pickle steel	NA	9303
02079	Nickel Electroless	Zincate Aluminum line	NA	9303
02080	Nickel Electroless	Nickel Electroless	NA	9303
02082	Boiler 1	NG Emissions	NA	9303
02083	Boiler 2	NG Emissions	NA	9303
02084	Green Dryer #4	Process Emissions	NA	9303
02085	Green Dryer #4	NG Emissions	NA	9303
02086	Green Dryer #4	Wood Fired Emisions	NA	9303
02087	Green Dryer #4 - RTO	NG Emissions	NA	9303
02088	Face Dryer (FD-1)	Process Emissions	NA	9303
02089	Face Dryer (FD-1)	NG Emissions	NA	9303
02090	Core Dryers (CD-1 & CD-2)	Process Emissions	NA	9303
02091	Core Dryers (CD-1 & CD-2) 	NG Emissions	NA	9303
02092	Press 3	Process Emissions	NA	9303
02093	Press 3 - RCO	NG Emissions	NA	9303
02094	Board Cooler 3	Process Emissions	NA	9303
02095	Press 4	Process Emissions	NA	9303
02096	Press 4 _ RCO	NG Emissions	NA	9303
02097	Board Cooler 4	Process Emissions	NA	9303
02098	Line 4 Saws	Process Emissions	NA	9303
02099	Line 4 Globe Saw	Process Emissions	NA	9303
02100	Line 3 Globe Saw	Process Emissions	NA	9303
02101	Line 3 Former	Process Emissions	NA	9303
02102	Line 4 Former Clean-Up	Process Emissions	NA	9303
02103	Dry Shredders	Process Emissions	NA	9303
02104	Lamination Press	Process Emissions	NA	9303
02105	Lamination Heater	Process Emissions	NA	9303
02106	New Green Shredder	Process Emissions	NA	9303
02107	Line 3 Sander	Process Emissions	NA	9303
02108	Line 4 Former	Process Emissions	NA	9303
02109	Line 4 Primary Sander	Process Emissions	NA	9303
02110	Line 4 Finishing Sander	Process Emissions	NA	9303
02111	Line 4 Edge Scraper Saws	Process Emissions	NA	9303
02112	Nos. 1-4 PSKM Refiners, Nos. 1-5 Rotex	Process Emissions	NA	9303
02113	Resin Storage Tanks	Working Waste	NA	9303
02114	Natural Gas Combustion	Plantwide	NA	9303
02115	Chamfer Cutting	Melting	NA	9303
02116	Small Stub Cutting	Melting	NA	9303
02117	Welding Tanks	Melting	NA	9303
02118	Spot Grinding	Melting	NA	9303
02119	Plasma torch cutting	Mill Product	NA	9303
02120	Other Sources	Mill Product	NA	9303
02121	Midwest Grinders BH	Mill Product	NA	9303
02122	Swing Grinder BH	Mill Products	NA	9303
02123	Vulcan Grinder BH	Mill Products	NA	9303
02124	Diesel Emergency Generators (pre-2006 models)	EG	20200102	9303
02125	Diesel Emergency Generators (post-2006 models)	EG	20200102	9303
02126	EU9-boiler natural gas	Ammonia Recovery Boilers 1,2 & 3	NA	9303
02127	EU9-Other natural gas	Remaining sitewide natural gas use including kilns, R&D boiler, furnaces and other sources	NA	9303
02128	EG- natural gas	Emergency generator engines	NA	9303
02129	EG- Diesel	Emergency generator and fire pump engines	NA	9303
02130	EU4 & EU5- Blasting garnet	Blasting emission sources- garnet	NA	9303
02131	EU4 & EU5- Blasting shot	Blasting emission sources- shot	NA	9303
02132	EU4 & EU5- Blasting sand	Blasting emission sources- sand	NA	9303
02133	EU12- Welding	Welding emission sources	NA	9303
02134	EU4 -Grinding	Hand Grind	NA	9303
02135	EU4 -Grinding	Swing Grind	NA	9303
02136	EU4 -Grinding	Tysman Grind	NA	9303
02137	EU2-Tank Vents	Conc. HCl tank	NA	9303
02138	EU2-Tank Vents	Ammonia Recovery Feed Mix Tank	NA	9303
02139	EU2-Tank Vents	Ammonia Recovery HCl Storage	NA	9303
02140	EU2-Tank Vents	Ammonia Recovery Feed Storage	NA	9303
02141	EU2-Tank Vents	Ammonia Recovery NH4OH Storage	NA	9303
02142	EU2-Tank Vents	Tanks A-C; E,F,I,J; G&H	NA	9303
02143	EU2-Tank Vents	Tanks A-C; E,F,I,J; G&H	NA	9303
02144	EU2-Tank Vents	Solvent Stills Fe Column	NA	9303
02145	EU12-Pickling	Hf peeling/ pickling crucibles, retort cleaning	NA	9303
02146	EU12- Metal Cleaning	Metals acid cleaning (Fab & Extrusion)	NA	9303
02147	EU12-Fab 	Metals acid cleaning (Fab)	NA	9303
02148	EU12-Fab 	Metals acid cleaning (Fab)	NA	9303
02149	EU12- Extrusion	Metals acid cleaning (Extrusion)	NA	9303
02150	EU11- GW Treatment	Cooling Tower VOC	NA	9303
02151	EU10- Vacuum Pumps	Vacuum Pumps	NA	9303
02152	EU1	Chlorination Backyard Scrubber	NA	9303
02153	EU1	Chlorination Courtyard Scrubber	NA	9303
02154	EU2	Separations Feed Make-up Scrubber	NA	9303
02155	EU2	Zr/HF Precipitation & Chemicals (Separations Ammonia Scrubber) 	NA	9303
02156	EU2/EU9	Zirconium/Hafnium Kilns WESP	NA	9303
02157	EU3	Zr & Hf Chlorination/Sublimation (Sublimation scrubber)	NA	9303
02158	EU3	Reduction Furnaces (reduction scrubber)	NA	9303
02159	EU3	Retort Wash, HCL tank, MG Recovery & DAF (APS Scrubber)	NA	9303
02160	EU6	Thermite Material Handling	NA	9303
02161	EU7	R&D Various Processes	NA	9303
02162	EU12	Zr Reduction Sublimer/Sublimation Area (fugitives)	NA	9303
02163	EU12	Zr Reduction Furnace Area (fugitives)	NA	9303
02164	EU12	Zr Reduction Crucible Cleaning (fugitives)	NA	9303
02165	EU12	Zr Reduction Zirconium/Hafnium Distillation (fugitives)	NA	9303
02166	EU12	R&D Manifold Assemblies (fugitives)	NA	9303
02167	EU12	CWTS Corrosive Solids Neutralization Tank	NA	9303
02168	EU12	Fluoride Treatment; mix and solids 	NA	9303
02169	EU12	Sand chlor- can storage - Fused Grade	NA	9303
02170	EU12	Sand chlor- can storage - Reactor Grade	NA	9303
02171	EU12	Sand chlor Fugitives - Fused Grade	NA	9303
02172	EU12	Sand chlor Fugitives - Reactor Grade	NA	9303
02173	EU12	Zr Reduction Retort Loading & can storage	NA	9303
02174	EU12	Zr Reduction Retort Loading & can storage	NA	9303
02175	EU12	Pure Chlor Chlorinator area (fugitives)	NA	9303
02176	EU12	Pure Chlor Chlorinator area (fugitives)	NA	9303
02177	EU12	Hf Chlorination fugitives	NA	9303
02178	EU12	Hf sublimation fugitives	NA	9303
02193	DRY1&2_WD	Dryer 1 - Rotary Dryer, Wood-Fired	3-07-0006-07	9303
02194	DRY2_NG	Dryer 2 - Rotary Dryer, Natural Gas	NA	9303
02195	Wood Combusiton	Rotary Dryers	NA	9303
02196	NG combustion	Dryer 2	NA	9303
02197	EPI Fuel Cell	Wood Fired fuel cell	10200912	9303
02198	Veneer Dryers 1,2,& 3	Veneer drying	30700746	9303
02199	Veneer Dryers Cooling Section	Cooling section of dryer	30788803	9303
02200	Veneer Dryer Fugitives	NA	30788803	9303
02201	Bag House #1	Dust collection	30700798	9303
02202	Natural Gas Boiler	Back up Boiler	NA	9303
02203	Plywood Press	Plywood Press	30700780	9303
02204	  	NA	NA	9303
02206	BLR	Boiler	1-02-009-02	9303
02207	Kilns 1-9B - Fir	Dry Kilns	3-07-008-31	9303
02208	Pellet Dehydrator	Dried wood	NA	9303
02209	Pellet Dehydrator	Wood Fuel	NA	9303
02210	Gasoline Dispensing	GD	2-02-017-02	9303
02213	Veneer Dryers	Dryers (VD)	30700767	9303
02214	Veneer Dryers Fugitives	Dryers (VD)	30700767	9303
02215	Veneer Dryer Cooling Sections	Dryers (VD)	30701604	9303
02216	Log Vats	Vats	30701628	9303
02217	RCO Gas use	RCO-1	30205021	9303
02218	Hog Fuel Boiler (Btu emission factors)	Boiler (HFB)	10201901	9303
02222	SDTEU	Smelt Dissolving Tank	30700105	9303
02223	PDEU	Pulp Dryer	unknown	9303
02224	PB1-RO	Power Boiler #1 Burning Residual Oil	10200401	9303
02225	PB1-NG	Power Boiler #1 Burning Natural Gas	10200601	9303
02226	PB2- NG	Power Boiler #2 Burning Natural Gas	10200601	9303
02227	BPEU	Bleach Plant	30700115	9303
02228	RECEU-SCMT	Salt Cake Mix Tank	30700122	9303
02229	BLTW	Black Liquor Tank Weak	30700124	9303
02230	RFEU- NG	Recovery Furnace Burning Natural Gas	30700110	9303
02231	RFEU- FO	Recovery Furnace Burning Fuel Oil	30700110	9303
02232	RFEU- BLS	Recovery Furnace Burning Black Liquor Solids	30700110	9303
02233	LKEU	Rotary Lime Kiln	30700106	9303
02234	RECEU- GLC	Green Liquor Clarifier	30700118	9303
02235	RECEU- GLST	Green Liquor Surge Tank	30700122	9303
02236	RECEU- DFH	Dregs Filter Hood	30700122	9303
02237	RECEU- GLST	Green Liquor storage tank	NA	9303
02238	RECEU- LS	Lime Slaker	30700123	9303
02239	RECEU- Causticizers	Causticizers	NA	9303
02240	RECEU- WLOT	White Liquor Oxidation Tank	unknown	9303
02241	RECEU- WLST	White Liquor Storage tank	NA	9303
02242	RECEU- LMDT	Lime Mud Dilution Tank	unknown	9303
02243	RECEU- LMPF	Lime Mud Precoat Filter	unknown	9303
02244	RECEU- PFVPE	Precoat Filter Vac Pump Exhaust	unknown	9303
02245	PMVEU-MPMV	Miscellaneous Pulp Mill Vents	unknown	9303
02246	PMVEU-D	Decker	unknown	9303
02247	PMVEU-O2D	Oxygen Delignification	unknown	9303
02248	PMVEU- K	Knotters	30700131	9303
02249	PMVEU- DCB	Digesters Chip Bin	unknown	9303
02250	PMVEU-BSWSS	BSW Screening System	30700120	9303
02251	PMVEU-BPST	Bleached Pulp Storage tanks	NA	9303
02252	PMVEU-UBPST	Unbleached Pulp Storage tanks	NA	9303
02253	WWTEU- WTS	Wastewater Treatment	30700121	9303
02254	WWTEU- C	Clarifier	unknown	9303
02255	CLO2EU	Chlorine Dioxide Generation	30700115	9303
02256	NCG Venting	Uncontrolled Kraft NCG Venting	30700125	9303
02269	Boiler #3	Wood Fired	10200907	9303
02270	Steam Tunnels	Block Heating	30700701	9303
02271	Veneer dryers 1 & 2	Heated section	30700711	9303
02272	Veneer dryers 1 & 2	Fugitives	NA	9303
02273	Veneer dryers 1 & 2	Cooling Section	30700711	9303
02275	Building 1	Chemical Processing	2301000000	9303
02276	Building 2	Chemical Processing	2301000000	9303
02277	Building 6	Chemical Processing	2301000000	9303
02278	Labs	R&D, QC	2301000000	9303
02279	PACT & WW Column	Wastewater treatment	2630010000	9303
02280	HW, Tank Farm & Truck Transfers	Storage tanks 	2510010000	9303
02281	Boiler	Boiler Natural Gas	10200603	9303
02282	EU-2.3	NA	10200602	9303
02332	Deinking Operations	lbs/ADTP	30700408	9303
02333	Paper Machines	lbs/ADTFP	30700401	9303
02334	Natural Gas	lbs/10^6 SCF	39000699	9303
02335	Mill Effluent, Air 	lbs/10^6 lbs Effluent	30701202	9303
02336	RICE Fire Pump	lbs/MMBtu	20400402	9303
02337	Freeze Protection Heaters	lbs/MMBtu	10500105	9303
02338	Mill Effluent, Air 2	lbs/Day	30701202	9303
02359	 Natural Gas	 Natural Gas	NA	9303
02360	Engine < 600 HP Diesel #2	Engine < 600 HP	NA	9303
02361	Chem Mill 	Chem Mill	2303000000	9303
02362	Vacuum Casting	NA	NA	9303
02363	Torch cutting	NA	NA	9303
02364	Abrasive cutoff wheel	NA	NA	9303
02365	Belt grinder	NA	NA	9303
02366	Wire wheel	NA	NA	9303
02367	Grinding booth down draft table	NA	NA	9303
02368	Wastewater treatment	Evaporators	50282002	9303
02369	Wastewater Treatment	Acid Waste Neutralization	50382599	9303
02370	Remediation Project	Air Stripper	50410420	9303
02379	Line Heater	Boiler Natural Gas	10200603	9303
02380	Solar Saturn 10-1200  Turbine	Turbine	20300202	9303
02381	Emergency Generator	Generator Natural Gas	20300201	9303
02383	 Natural Gas	 Natural Gas	NA	9303
02417	BLRS Gas	Boilers 1 and 2	2102006001	9303
02418	BLRS Diesel	Boilers 1 and 2	2102004001	9303
02421	Natural Gas Boiler	Boiler #1	4961	9303
02422	Natural Gas Boiler	Boiler #2	4961	9303
02423	Electrical Generation--biogas	CHP--methane	4911	9303
02424	Electrical Generation--biogas	Flare--methane	4911	9303
02425	E-1100 Grinder	Raw Resin Grinding	30100606	9303
02426	E-2100 Freeze Dry	Freeze Drying	30100507	9303
02427	E-3110 Pyrolysis Kiln	Carbon Creation	30100604	9303
02428	U-3112 WW Oxidizer	3 MMBtu Waste Water TO	NA	9303
02429	E-7300 Emergency Generator	Emergency Generator	NA	9303
02430	Boiler	6 MMBTU Boiler	NA	9303
02431	U-3110 Thermal Oxidizer 	Multiple process oxidizer	NA	9303
02432	U-2100 Thermal Oxidizer	Freeze Dry oxidizer 	NA	9303
02433	U-3112 WW Oxidizer	3 MMBtu Waste Water TO	NA	9303
02434	Boiler 9 	Natural Gas Fired Boiler	NA	9303
02435	Line 2 Dryer	Natural Gas Fired Dryer	NA	9303
02436	Line 4 Dryer	Natural Gas Fired Dryer	NA	9303
02437	Line 5 Dryer	Natural Gas Fired Dryer	NA	9303
02438	Line 8 Dryer	Natural Gas Fired Dryer	NA	9303
02439	Line 1 Fryer	Steam Heated Deep Fryer	NA	9303
02440	Line 2 Fryer	Steam Heated Deep Fryer	NA	9303
02441	Line 4 Fryer	Steam Heated Deep Fryer	NA	9303
02442	Line 8 Fryer	Steam Heated Deep Fryer	NA	9303
02443	Space Heat/AMUs	Natural Gas Fired Air Makeup Units	NA	9303
02444	E.1 	Dryer 1/Calciner 1	1499	2767
02445	E.2	Dryer 2/Calciner 2	1499	2767
02446	E.3.a	Fluid Bed Dryer #1	1499	2767
02447	E.3.b	Fluid Bed Dryer #2	1499	2767
02448	E3	Raw ore dump	NA	2767
02449	E3	Surge bins	NA	2767
02450	E3	Waste storage bin (1-33A/B)	NA	2767
02451	E3	Main product bin 1 (1-51A)	NA	2767
02452	E3	Main product bin 2 (2-51A)	NA	2767
02453	E3	Packer 1&2 bagger 1 (1-84)	NA	2767
02454	E3	Packer 1&2 bagger 2 (2-84)	NA	2767
02455	E3	PCB (3-84)	NA	2767
02456	E4	unit bins 1&2 (1-7B & 2-7B)	NA	2767
02457	E5	Unit 1 finished end classification (1-70)	NA	2767
02458	E5	Unit 2 finished end classification (2-70)	NA	2767
02459	E12	Fine filler circuit (F119)	NA	2767
02460	Welding	Welding Wire (050)	30900500	9303
02461	Welding	Welding Rods (041)	30900500	9303
02553	Hard Chrome Plating Tank	Hard Chrome Plating	30901018	9303
02556	Natural Gas -- Boilers	Natural Gas -- Boilers	10100602	9303
02557	Tire Buffing 	Tire Buffing 	30800501	9303
02558	Extrusion Process 	Extrusion Process 	30800197	9303
02559	Retread Curing 	Retread Curing 	30800197	9303
02580	BFS	Batch Fryer - Small	30203603	9303
02581	BFM	Batch Fryer - Medium	30203603	9303
02582	BFL	Batch Fryer - Large	30203603	9303
02583	NGC	Natural Gas Combustion	10200603	9303
02584	T-1	15,000 gallon styrene tank	NA	9303
02585	T-2	15,000 gallon styrene tank	NA	9303
02586	T-3	15,000 gallon methyl methacrylate tank	NA	9303
02587	T-4	15,000 gallon methyl methacrylate tank	NA	9303
02588	T-5	36,000 gallon vinyl acetate tank	NA	9303
02589	T-6	36,000 gallon butyl acrylate tank	NA	9303
02590	T-7	12,000 gallon methyl acrylate tank	NA	9303
02591	T-8	12,000 gallon 2-ethyl hexyl acrylate tank	NA	9303
02592	T-9	12,000 gallon butyl methacrylate tank	NA	9303
02593	T-10	12,000 gallon 2-ethyl hexyl acrylate tank	NA	9303
02594	T-NH3	Ammonia tank	NA	9303
02595	Process Emissions	Monomer Feed Tanks, Reactors	NA	9303
02596	Woodsure Process	Monomer Tanks, Vessels	NA	9303
02597	Combustion Emissions	Gas-fired Boilers, Pressure Washer	NA	9303
02598	Railcar Loading and Unloading	Fugitive emissions	NA	9303
02599	Welding Stick	Welding 7018 Stick	NA	9303
02600	Welding MIG	Welding L50 MIG (E70S)	NA	9303
02601	Welding	Welding E71T	NA	9303
02602	Welding	Welding ER70-S (L-56)	NA	9303
02603	 Natural Gas	 Natural Gas	NA	9303
02604	Aux Diesel Engine Testing	Engine < 600 HP	NA	9303
02605	<html>WELDING <b>MIG</b></html>	ALC5356-035-16 Aluminum Wire	Aluminum Welding Wire	9303
02606	<html>WELDING <b>TIG</b></html>	404318X36T 1/8 X 36 4043 TIG ALM	Aluminum Welding Wire	9303
02607	<html>WELDING <b>MIG</b></html>	AVE308LHS33-035	Stainless Welding Wire	9303
02608	<html>WELDING <b>MIG</b></html>	ED029201 045 X 33LB ELITE E71T-1 & E71T-9	Welding Wire	9303
02609	<html>WELDING <b>MIG</b></html>	ED030611 S6-035 X 33 LB	Welding Wire	9303
02610	<html>WELDING <b>TIG</b></html>	308LT-30 1/16 X 36" TIG 308L S/S	Stainless Welding Wire	9303
02611	<html>WELDING <b>TIG</b></html>	308L332X36T 3/32 X 36 308L S/S TIG	Stainless Welding Wire	9303
02612	<html>WELDING <b>TIG</b></html>	316L332X36T 3/32 X 36 316L S/S TIG	Stainless Welding Wire	9303
02613	<html>WELDING <b>MIG </b></html>	ED019292 308LSI .035 25SP BLUMAX MIG	Welding Wire	9303
02629	Welding  Mild Steel	Welding ER 70S	GMAW	9303
02630	Welding  Tungsten Iron Carbide	Welding PS98	GMAW	9303
02631	Welding	MIG Wire E70C	NA	9303
02632	Welding	MIG Wire E80C	NA	9303
02638	Cogeneration Engine	NA	NA	9303
02639	Cogeneration Engine	Cogen	20300702	9303
02640	Digester gas Boilers	Boilers	10300701	9303
02641	Digester gas flares	flares	50100789	9303
02642	Wastewater headworks	headworks	50100707	9303
02643	Wastewater aeration basin	aeration basin	50100704	9303
02644	Test cell	Turbine Engine Testing	20400102	9303
02645	Media Blasting	Paint removal	39902001	9303
02712	Boiler Natural Gas	Boiler Natural Gas	NA	9303
02713	Boiler Diesel #2	Boiler Diesel #2	NA	9303
02714	Boiler Backup Generators	Boiler BioDiesel	NA	9303
02715	Gasoline Dispensing	Dispensing Gasoline	NA	9303
02716	5356 Aluminum Weld Wire	Welding Emissions	NA	9303
02717	Mild Steer ER70S Weld Wire	Welding Emissions	NA	9303
02718	Stainless  Wled Wire ER-309L	Welding Emissions	NA	9303
02719	Stainless 308L Filler Rods	Welding Emissions	NA	9303
02720	Aluminum 4043 Filler Rods	Welding Emissions	NA	9303
02721	Mild Steel E70S Filler Rods	Welding Emissions	NA	9303
02722	Filler Electrode Rods E7018	Welding Emissions	NA	9303
02723	Filler Electrode Rods E6010	Welding Emissions	NA	9303
02724	Filler Electrode Rods E6011	Welding Emissions	NA	9303
02725	Filler Electrode Rods E7014	Welding Emissions	NA	9303
02726	Tungsten Rods	Welding Emissions	NA	9303
02764	MWC-1	Municipal Waste Combustor	4953	9303
02765	MWC-2	Municipal Waste Combustor	4953	9303
02766	MWC-1	Municipal Waste Combustor	4953	9303
02767	MWC-2	Municipal Waste Combustor	4953	9303
02768	MWC-1 &2	Municipal Waste Combustor	NA	9303
02769	BOILER	Boilers	10200600	9303
02770	BOILER	Boilers	10200401	9303
02771	HEATER	Space Heaters	10200600	9303
02773	Boilers 1 and 2 and space heating (nat gas)	NA	NA	9303
02777	Boiler Natural Gas	Boiler Natural Gas	NA	9303
02778	Copper Sulfate	Feedmill Emissions	NA	9303
02779	Manganous Oxide	Feedmill Emissions	NA	9303
02780	Zinc oxide	Feedmill Emissions	NA	9303
02781	SBP	Solvent based paint manufacturing (loading, filling and blending)	3-01-014-01	2993
02782	WBP	Water-based paint manufacturing  (loading, filling and blending)	3-01-014-01	2993
02783	DSP	Durastripe paint manufacturing  (loading, filling and blending)	3-01-014-01	2993
02784	T001	Storage Tanks; working & breathing losses	3-01-014-04	2993
02785	T003	Storage Tanks; working & breathing losses	3-01-014-04	2993
02786	T005	Storage Tanks; working & breathing losses	3-01-014-04	2993
02787	T006	Storage Tanks; working & breathing losses	3-01-014-04	2993
02788	T007	Storage Tanks; working & breathing losses	3-01-014-04	2993
02789	T008	Storage Tanks; working & breathing losses	3-01-014-04	2993
02790	T010	Storage Tanks; working & breathing losses	3-01-014-04	2993
02791	T014	Storage Tanks; working & breathing losses	3-01-014-04	2993
02792	T017	Storage Tanks; working & breathing losses	3-01-014-04	2993
02793	T018	Storage Tanks; working & breathing losses	3-01-014-04	2993
02794	REACTOR	Resin Reactor	3-01-014-01	2993
02795	RESIN	Resin Production	3-01-014-01	2993
02796	TOTE	Tote Cleaning	4-01-003-99	2993
02797	LEAKS	Equipment leaks	4-01-888-01	2993
02798	PIGMENTS_SOLIDS	Particle emissions from pigments	4-01-003-01	2993
02799	Line Heater	Boiler Natural Gas	10200603	9303
02800	Solar Centaur T-4500 Turbine	Turbine	20300202	9303
02801	Emergency Generator	Generator Natural Gas	20300201	9303
02803	Paint Production 	Paint Production	30101401	9303
02824	Engine > 600 HP Diesel #2	Engine >600 HP	NA	9303
02831	FLR-01	Landfill Gas Flare	50100410	9303
02832	LFG-01	Fugitive Landfill Gas	50100402	9303
02833	ENG-01	Diesel Engine Emissions	50400201	9303
02834	Natural Gas	Boilers	Unknown	9303
02835	SV04	Vent Gas Scrubber	30205010	9303
02836	SV04	Vent Gas Scrubber	30205010	9303
02837	SV03	CO2 Scrubber - during CO2 recovery	30205011	9303
02838	SV03	CO2 Scrubber - to atm	30205011	9303
02839	SV03	CO2 Scrubber - C bed regen	30205011	9303
02840	SV03	CO2 Scrubber - drying bed regen	30205011	9303
02841	SV05	Ethanol Loadout (Truck)	30205052	9303
02842	SV05	Ethanol Loadout (Rail/Barge)	30205053	9303
02843	SV05	Product Loadout Flare (Truck)	30205041	9303
02844	SV06	Boiler #1	10200602	9303
02845	SV07	Boiler #2	10200602	9303
02846	FS05	Equipment Leaks	30205091	9303
02847	FS04	Wet Cake Storage/Loadout	30125001	9303
02848	TK6101	200 Proof Storage Tank: Standing Losses	30205034	9303
02849	TK6101	200 Proof Storage Tank: Working Losses	30205035	9303
02850	TK6102	200 Proof Storage Tank: Standing Losses	30205034	9303
02851	TK6102	200 Proof Storage Tank: Working Losses	30205035	9303
02852	TK6103	190 Proof Storage Tank: Standing Losses	30205034	9303
02853	TK6103	190 Proof Storage Tank: Working Losses	30205035	9303
02854	TK6104	Denaturant Storage Tank: Standing Losses	40700809	9303
02855	TK6104	Denaturant Storage Tank: Working Losses	40700810	9303
02856	TK6105	Denatured Ethanol Storage Tank: Standing Losses	30205030	9303
02857	TK6105	Denatured Ethanol Storage Tank: Working Losses	30205031	9303
02858	TK6106	Denatured Ethanol Storage Tank: Standing Losses	30205030	9303
02859	TK6106	Denatured Ethanol Storage Tank: Working Losses	30205031	9303
02860	TK6107	Denatured Ethanol Storage Tank: Standing Losses	30205030	9303
02861	TK6107	Denatured Ethanol Storage Tank: Working Losses	30205031	9303
02862	TK6108	Denatured Ethanol Storage Tank: Standing Losses	30205030	9303
02863	TK6108	Denatured Ethanol Storage Tank: Working Losses	30205031	9303
02864	Emergency Generators, Kohler 2000 KW 	Emergency Generators, Kohler 2000 KW 	20200401	9303
02865	 Emergency Generators,Kohler 2250 KW	 Emergency Generators,Kohler 2250 KW	20200401	9303
02866	 Emergency Generators,MTU 2500KW	 Emergency Generators,MTU 2500KW	20200401	9303
02867	 Emergency Generators, CAT 2000 KW	 Emergency Generators, CAT 2000 KW	20200401	9303
02868	 Emergency Generators, CAT 2500 KW	 Emergency Generators, CAT 2500 KW	20200401	9303
02869	 Emergency Generators, CAT 1825 KW	 Emergency Generators, CAT 1825 KW	20200401	9303
02870	Emergency Generators, CAT 750 kW	Emergency Generators, CAT 750 kW	20200401	9303
02871	 Emergency Generators CAT 1000 kW	 Emergency Generators CAT 1000 kW	20200401	9303
02872	 Emergency Generators,MTU 2250 KW	 Emergency Generators,MTU 2250 KW	20200401	9303
02873	 Emergency Generators, CAT 2000 kW	 Emergency Generators, CAT 2000 kW	20200401	9303
02874	 Emergency Generators, CAT 2500 KW	 Emergency Generators, CAT 2500 KW	20200401	9303
02875	 Emergency Generators, CAT 1825 KW	 Emergency Generators, CAT 1825 KW	20200401	9303
02876	MB.EU	Main Boiler	10100222	9303
02877	MB.EU	Main Boiler	10100222	9303
02878	MB.EU	Main Boiler	10100501	9303
02879	AB.EU	Auxiliary Boiler	10200501	9303
02880	CTEU1	Combustion Turbine Generator	20100201	9303
02881	ABEU2	Auxiliary Boiler	10200602	9303
02885	Flare Tail Gas	NA	NA	9303
